Time[s],Spin Rate DPS,Lat Accel Mag,Accel Z,Accel2 Z,Vel m/s,Alt m,Z Gyro Degs,Z Gyro2 Degs,Tilt Degs,Tilt2 Degs,EWMA Euler Tilt Bearing,EWMA Euler Tilt Bearing2,Motor Pos Setpoint Degs,Motor Pos Error Degs
Pre-Launch Roll Pitch and Tilt Degs From Accel:,,,,,-0.92,7.68,7.74
Gyro Zero Rate Offset:,,,,,-0.001430, -0.008997, 0.001167, 
Gyro2 Zero Rate Offset:,,,,,0.006854, 0.006781, -0.006190, 

53.534279,-1069.30,0.312,0.942,1.062,-10.00,0.0,-8309,-8353,8.1,16.3,-888.00,111.50,-7507.950,13.151
53.564281,-1093.25,0.311,0.910,0.921,-10.00,0.0,-8342,-8385,8.7,15.2,-890.20,109.10,-7535.076,13.729
53.594284,-1095.05,0.291,0.918,0.886,-10.00,0.0,-8374,-8418,9.4,14.1,-892.40,107.90,-7567.273,13.855
53.624287,-1063.45,0.278,0.899,1.130,-10.00,0.0,-8406,-8450,10.1,12.9,-895.50,106.50,-7596.755,14.237
53.654297,-1039.55,0.252,0.914,0.843,-10.10,0.0,-8438,-8481,10.9,11.5,-900.30,105.00,-7621.880,16.847
53.684296,-1073.30,0.288,0.907,0.745,-10.10,0.0,-8470,-8513,11.8,10.4,-905.10,103.30,-7646.633,17.869
53.714306,-1076.95,0.296,0.912,1.148,-10.10,0.0,-8502,-8545,12.9,9.2,-910.00,102.40,-7675.840,18.922
53.744308,-1079.35,0.325,0.906,0.856,-10.20,0.0,-8534,-8577,13.9,8.2,-914.90,101.40,-7705.701,19.442
53.774311,-1077.65,0.313,0.923,0.856,-10.20,0.0,-8566,-8609,14.7,7.1,-919.80,100.30,-7731.322,19.999
53.804325,-1056.25,0.283,0.980,1.252,-10.20,0.0,-8598,-8641,15.4,6.1,-927.90,99.00,-7755.113,22.018
53.834328,-1041.90,0.312,0.967,0.876,-10.10,0.0,-8629,-8672,16.0,5.2,-937.50,97.70,-7775.157,25.972
53.864330,-1014.00,0.296,0.988,1.054,-10.10,0.0,-8660,-8703,16.4,4.3,-946.80,97.10,-7795.967,28.398
53.894337,-968.90,0.238,0.989,1.015,-10.10,0.0,-8689,-8733,16.5,3.6,-955.90,96.40,-7812.839,29.972
53.924343,-939.45,0.230,1.015,1.007,-10.10,0.0,-8717,-8762,16.5,2.9,-964.70,95.70,-7829.176,30.758
53.954346,-907.45,0.248,1.031,1.011,-10.10,0.0,-8745,-8790,16.3,2.5,-973.20,94.80,-7846.618,30.948
53.984352,-872.95,0.276,1.020,0.928,-10.10,0.0,-8772,-8816,16.0,2.3,-981.40,93.90,-7862.129,30.451
54.014359,-855.30,0.261,1.038,1.158,-10.00,0.0,-8797,-8842,15.7,2.2,-989.30,92.90,-7877.364,29.921
54.044365,-823.10,0.336,1.029,1.021,-10.00,0.0,-8822,-8867,15.2,2.0,-996.80,93.90,-7893.094,29.659
54.074368,-794.15,0.338,1.026,1.100,-10.00,0.0,-8846,-8891,14.6,1.9,-1001.60,94.80,-7908.553,28.000
54.104370,-766.40,0.323,1.035,1.185,-10.00,0.0,-8870,-8914,13.7,2.0,-1005.10,95.50,-7925.820,24.375
54.134377,-732.00,0.267,1.019,0.987,-9.90,0.0,-8892,-8937,12.6,2.6,-1008.60,96.00,-7943.458,21.979
54.164383,-706.45,0.245,1.019,0.929,-10.00,0.0,-8913,-8959,11.4,3.7,-1012.00,96.30,-7958.149,20.329
54.194386,-679.25,0.204,1.010,1.022,-10.00,0.0,-8934,-8980,10.0,5.1,-1014.90,96.70,-7974.204,18.665
54.224396,-657.85,0.138,0.987,0.928,-10.00,0.0,-8954,-9000,8.5,6.6,-1016.60,97.20,-7990.499,16.145
54.254398,-630.25,0.120,0.995,0.999,-10.00,0.0,-8973,-9019,7.0,8.2,-1018.30,97.70,-8005.364,14.466
54.284405,-607.35,0.170,0.991,0.998,-10.00,0.0,-8992,-9037,5.5,9.8,-1020.10,98.00,-8020.056,13.183
54.314404,-580.60,0.154,0.979,1.071,-10.00,0.0,-9009,-9055,4.2,11.2,-1021.20,98.50,-8034.049,12.091
54.344406,-567.75,0.219,0.981,0.969,-10.00,0.0,-9026,-9072,2.8,12.5,-1022.00,98.90,-8048.094,10.551
54.374416,-540.90,0.286,0.982,0.982,-10.00,0.0,-9043,-9089,1.6,13.8,-1022.90,99.20,-8063.621,9.600
54.404419,-523.75,0.322,0.968,1.015,-10.00,0.0,-9059,-9105,0.7,14.8,-1022.50,99.40,-8076.844,8.685
54.434429,-510.95,0.308,0.969,1.012,-10.00,0.0,-9074,-9120,1.2,15.5,-1022.00,99.40,-8092.313,6.892
54.464432,-500.30,0.271,0.933,0.911,-10.00,0.0,-9089,-9135,2.4,16.2,-1021.70,99.30,-8107.274,6.114
54.494438,-480.25,0.305,0.908,0.950,-10.10,0.0,-9104,-9150,3.6,16.8,-1021.40,98.80,-8120.493,5.811
54.524448,-472.25,0.325,0.927,0.932,-10.10,0.0,-9118,-9165,4.9,17.3,-1021.20,98.10,-8133.905,5.778
54.554447,-470.70,0.327,0.911,0.922,-10.10,0.0,-9132,-9179,6.2,17.7,-1020.80,97.20,-8148.569,5.563
54.584454,-479.10,0.347,0.895,0.791,-10.10,0.0,-9147,-9193,7.4,17.9,-1020.50,96.10,-8162.791,5.473
54.614456,-483.25,0.385,0.907,0.832,-10.20,0.0,-9161,-9208,8.5,18.0,-1020.30,94.80,-8178.201,5.225
54.644459,-477.20,0.399,0.907,0.897,-10.20,0.0,-9175,-9222,9.4,17.9,-1020.10,93.40,-8193.313,5.209
54.674469,-473.10,0.403,0.919,0.903,-10.20,0.0,-9190,-9237,10.2,17.6,-1020.00,91.80,-8207.427,5.295
54.704468,-475.40,0.387,0.914,0.961,-10.20,0.0,-9204,-9251,10.9,17.2,-1020.10,90.10,-8221.877,5.644
54.734470,-455.40,0.415,0.925,0.906,-10.20,0.0,-9218,-9265,11.3,16.6,-1020.20,88.30,-8235.010,6.082
54.764481,-460.80,0.414,0.939,0.982,-10.30,0.0,-9232,-9279,11.5,15.8,-1020.60,86.50,-8247.879,6.380
54.794483,-463.30,0.374,0.941,0.910,-10.30,0.0,-9246,-9293,11.7,14.6,-1021.10,84.90,-8261.853,6.908
54.824490,-463.45,0.321,0.931,0.898,-10.30,0.0,-9260,-9307,12.0,13.3,-1021.80,83.90,-8274.680,7.605
54.854496,-477.15,0.286,0.948,0.954,-10.30,0.0,-9274,-9322,12.4,11.8,-1022.70,82.80,-8288.032,8.137
54.884495,-466.00,0.282,0.971,0.960,-10.30,0.0,-9288,-9336,13.0,10.4,-1023.80,81.70,-8301.836,8.625
54.914501,-491.65,0.303,0.947,0.972,-10.30,0.0,-9303,-9351,13.8,9.1,-1025.10,81.00,-8315.023,9.307
54.944504,-511.80,0.291,0.955,0.920,-10.30,0.0,-9318,-9366,14.6,7.9,-1026.60,80.20,-8330.946,9.535
54.974510,-507.65,0.272,0.947,1.019,-10.30,0.0,-9333,-9382,15.5,6.9,-1029.30,79.30,-8345.527,10.498
55.004517,-521.65,0.335,0.951,0.913,-10.40,0.0,-9349,-9397,16.3,6.2,-1032.60,78.30,-8357.670,12.338
55.034519,-525.85,0.361,0.960,0.946,-10.40,0.0,-9364,-9413,17.0,5.5,-1036.00,77.10,-8370.971,13.432
55.064529,-539.95,0.305,0.952,0.937,-10.40,0.0,-9380,-9429,17.5,4.9,-1039.50,76.00,-8383.349,14.100
55.094532,-541.25,0.279,0.963,0.985,-10.40,0.0,-9396,-9446,17.8,4.3,-1043.00,75.40,-8396.187,14.647
55.124531,-521.65,0.281,0.991,1.025,-10.30,0.0,-9412,-9462,17.9,3.8,-1046.50,74.70,-8409.284,14.791
55.154545,-535.40,0.295,0.968,0.954,-10.30,0.0,-9428,-9478,18.0,3.5,-1050.10,74.00,-8420.297,14.957
55.184544,-534.40,0.230,0.981,0.981,-10.30,0.0,-9444,-9494,18.1,3.5,-1053.70,73.10,-8434.421,14.772
55.214542,-540.75,0.234,1.000,0.913,-10.30,0.0,-9460,-9510,18.0,3.7,-1057.40,72.10,-8445.746,15.108
55.244553,-528.40,0.246,0.994,1.016,-10.30,0.0,-9476,-9526,18.0,4.2,-1061.00,72.40,-8459.421,15.317
55.274555,-538.15,0.328,0.992,0.939,-10.30,0.0,-9493,-9543,17.7,4.6,-1064.70,73.40,-8471.504,15.326
55.304565,-541.65,0.290,0.980,0.989,-10.30,0.0,-9509,-9559,17.3,5.1,-1068.30,74.80,-8484.954,15.426
55.334568,-551.10,0.303,0.983,0.991,-10.30,0.0,-9525,-9576,16.8,5.6,-1071.90,76.80,-8497.142,15.472
55.364574,-547.75,0.318,0.989,0.947,-10.30,0.0,-9542,-9592,16.1,6.1,-1075.50,78.70,-8509.345,15.492
55.394581,-540.15,0.281,0.965,0.996,-10.30,0.0,-9558,-9609,15.3,6.8,-1079.10,80.40,-8523.136,15.242
55.424583,-540.10,0.283,1.004,1.165,-10.30,0.0,-9574,-9625,14.3,7.7,-1081.00,81.90,-8536.283,14.277
55.454590,-533.45,0.249,1.008,1.057,-10.30,0.0,-9590,-9641,13.3,8.7,-1082.90,83.20,-8549.986,13.715
55.484592,-546.20,0.211,1.016,0.981,-10.30,0.0,-9607,-9658,12.3,9.8,-1085.00,84.40,-8563.888,13.172
55.514599,-540.85,0.203,1.019,1.019,-10.30,0.0,-9623,-9674,11.3,10.9,-1087.20,86.50,-8578.723,12.956
55.544605,-544.85,0.241,0.989,0.884,-10.30,0.0,-9639,-9691,10.3,11.9,-1089.40,88.30,-8592.939,13.011
55.574608,-539.50,0.241,0.981,0.964,-10.30,0.0,-9655,-9707,9.2,12.8,-1090.70,89.90,-8608.907,12.457
55.604614,-551.70,0.290,1.001,1.000,-10.30,0.0,-9672,-9724,8.1,13.7,-1091.90,91.30,-8622.988,11.670
55.634621,-554.40,0.246,0.997,0.947,-10.30,0.0,-9689,-9740,6.9,14.4,-1093.30,92.40,-8639.677,10.816
55.664623,-563.85,0.183,0.982,0.960,-10.30,0.0,-9705,-9757,5.6,15.1,-1094.80,93.60,-8654.287,10.252
55.694633,-567.50,0.215,0.966,0.904,-10.30,0.0,-9722,-9775,4.6,15.8,-1095.70,95.00,-8670.450,9.571
55.724632,-558.50,0.254,0.951,0.871,-10.40,0.0,-9739,-9791,3.8,16.6,-1096.50,95.90,-8686.149,9.123
55.754639,-551.75,0.265,0.957,0.949,-10.40,0.0,-9756,-9808,3.5,17.4,-1097.30,96.60,-8702.254,8.679
55.784645,-553.20,0.247,0.944,1.008,-10.40,0.0,-9772,-9825,3.7,18.0,-1098.30,96.90,-8718.608,8.534
55.814648,-561.30,0.275,0.933,0.935,-10.40,0.0,-9789,-9842,4.3,18.7,-1097.30,96.90,-8735.043,7.520
55.844658,-566.55,0.303,0.942,0.876,-10.40,0.0,-9806,-9859,5.0,19.4,-1095.90,96.80,-8753.205,6.274
55.874660,-555.05,0.310,0.952,0.881,-10.40,0.0,-9823,-9876,5.7,19.8,-1093.60,96.50,-8771.475,4.488
55.904663,-553.20,0.328,0.952,0.843,-10.40,0.0,-9839,-9893,6.5,20.2,-1091.60,95.80,-8790.473,3.206
55.934673,-544.70,0.350,0.956,0.979,-10.50,0.0,-9856,-9909,7.2,20.4,-1089.60,94.90,-8808.843,2.239
55.964676,-565.05,0.345,0.952,0.975,-10.50,0.0,-9873,-9926,7.8,20.6,-1087.80,93.90,-8826.820,2.014
55.994678,-553.45,0.379,0.939,0.833,-10.50,0.0,-9889,-9943,8.5,20.5,-1086.10,92.60,-8846.690,1.845
56.024689,-556.40,0.398,0.934,0.875,-10.50,0.0,-9906,-9960,9.1,20.4,-1084.60,91.30,-8863.854,1.788
56.054695,-545.85,0.384,0.944,0.927,-10.50,0.0,-9923,-9977,9.8,20.2,-1083.10,89.70,-8883.631,1.877
56.084698,-549.75,0.373,0.952,0.899,-10.60,0.0,-9939,-9993,10.5,19.8,-1080.90,88.40,-8900.055,1.624
56.114700,-548.00,0.344,0.920,0.881,-10.60,0.0,-9955,-10010,11.2,19.4,-1078.60,87.10,-8918.940,0.811
56.144703,-538.25,0.341,0.912,0.853,-10.60,0.0,-9972,-10026,12.1,19.1,-1076.50,85.60,-8938.122,0.559
56.174713,-552.30,0.319,0.909,0.985,-10.60,0.0,-9988,-10043,13.0,18.7,-1074.70,83.90,-8955.588,0.731
56.204720,-541.75,0.328,0.891,0.888,-10.60,0.0,-10005,-10059,14.0,18.4,-1073.10,82.10,-8974.563,0.752
56.234730,-552.85,0.351,0.913,0.941,-10.60,0.0,-10021,-10076,14.9,18.1,-1071.70,80.10,-8990.274,1.418
56.264729,-550.90,0.351,0.905,0.880,-10.70,0.0,-10037,-10092,15.8,17.8,-1069.40,77.90,-9010.176,0.760
56.294735,-549.90,0.348,0.905,0.808,-10.70,0.0,-10054,-10109,16.7,17.3,-1067.50,75.60,-9027.723,0.890
56.324741,-530.95,0.326,0.899,0.926,-10.70,0.0,-10070,-10125,17.4,16.8,-1066.00,73.20,-9047.020,1.150
56.354744,-528.40,0.366,0.899,0.835,-10.70,0.0,-10086,-10141,18.1,16.3,-1064.80,70.60,-9062.230,1.768
56.384747,-526.90,0.360,0.904,0.941,-10.70,0.0,-10102,-10157,18.6,15.6,-1064.00,67.90,-9080.051,2.458
56.414757,-528.20,0.360,0.900,0.933,-10.80,0.0,-10118,-10173,19.0,14.8,-1063.50,65.60,-9095.900,3.282
56.444759,-537.95,0.324,0.911,0.848,-10.80,0.0,-10134,-10189,19.3,14.0,-1063.40,64.00,-9111.261,4.243
56.474770,-530.85,0.348,0.935,0.855,-10.80,0.0,-10150,-10206,19.7,13.2,-1063.50,62.40,-9127.879,5.280
56.504768,-531.10,0.353,0.937,0.996,-10.80,0.0,-10166,-10222,20.0,12.4,-1063.90,60.60,-9143.638,6.143
56.534771,-528.90,0.315,0.921,0.897,-10.80,0.0,-10182,-10238,20.4,11.7,-1064.80,58.70,-9159.510,6.927
56.564781,-528.25,0.273,0.953,0.967,-10.80,0.0,-10197,-10254,21.0,11.1,-1066.00,56.60,-9173.316,7.702
56.594784,-531.20,0.271,0.938,0.848,-10.80,0.0,-10213,-10270,21.7,10.8,-1067.50,54.30,-9188.244,8.143
56.624786,-536.65,0.302,0.944,0.938,-10.80,0.0,-10229,-10286,22.5,10.8,-1069.10,51.70,-9202.702,8.799
56.654793,-527.80,0.293,0.945,0.784,-10.80,0.0,-10246,-10302,23.5,11.0,-1071.00,49.00,-9217.612,9.275
56.684795,-535.05,0.325,0.923,1.075,-10.80,0.0,-10262,-10318,24.6,11.6,-1072.90,46.00,-9231.015,9.718
56.714802,-526.80,0.381,0.914,0.935,-10.70,0.0,-10277,-10334,25.7,12.3,-1075.00,42.90,-9244.895,10.105
56.744804,-539.00,0.402,0.904,0.733,-10.80,0.0,-10293,-10351,26.8,13.2,-1077.10,39.60,-9258.331,10.630
56.774811,-528.15,0.453,0.889,0.919,-10.80,0.0,-10309,-10367,27.9,14.1,-1079.30,36.30,-9273.098,10.844
56.804817,-529.30,0.511,0.898,0.920,-10.80,0.0,-10325,-10383,28.7,14.9,-1081.50,32.90,-9285.903,11.429
56.834816,-531.20,0.528,0.892,0.835,-10.80,0.0,-10341,-10399,29.6,15.7,-1083.80,25.90,-9299.677,12.040
56.864822,-537.80,0.549,0.903,0.866,-10.70,0.0,-10357,-10415,30.2,16.4,-1086.70,19.00,-9313.083,12.457
56.894829,-545.05,0.544,0.902,0.964,-10.70,0.0,-10374,-10431,30.7,17.0,-1089.80,12.20,-9327.399,13.181
56.924831,-537.70,0.569,0.903,0.884,-10.70,0.0,-10390,-10447,31.0,17.4,-1092.90,5.50,-9340.569,13.880
56.954842,-537.40,0.559,0.909,0.893,-10.70,0.0,-10406,-10464,31.1,17.7,-1096.00,-1.10,-9353.574,14.112
56.984848,-537.20,0.553,0.925,0.844,-10.70,0.0,-10422,-10480,31.1,17.9,-1099.20,-7.80,-9367.343,14.380
57.014851,-549.50,0.562,0.915,0.915,-10.70,0.0,-10439,-10497,31.0,18.0,-1102.30,-14.40,-9379.338,14.754
57.044857,-550.15,0.513,0.943,0.852,-10.70,0.0,-10455,-10513,30.6,18.1,-1105.60,-20.90,-9394.325,14.884
57.074860,-554.60,0.545,0.909,0.861,-10.70,0.0,-10472,-10530,30.2,18.3,-1108.80,-27.50,-9407.399,15.042
57.104862,-548.05,0.492,0.934,0.955,-10.60,0.0,-10488,-10547,29.6,18.5,-1111.40,-34.10,-9421.467,14.837
57.134865,-553.90,0.487,0.944,0.959,-10.60,0.0,-10505,-10563,28.9,18.7,-1114.10,-40.60,-9434.623,14.589
57.164871,-551.55,0.462,0.946,0.889,-10.60,0.0,-10521,-10580,28.1,18.9,-1116.90,-47.20,-9448.195,14.543
57.194881,-550.60,0.474,0.926,0.858,-10.60,0.0,-10538,-10597,27.3,19.2,-1119.90,-53.80,-9462.813,14.561
57.224888,-550.00,0.397,0.968,0.926,-10.60,0.0,-10555,-10614,26.3,19.2,-1123.00,-60.40,-9476.697,14.632
57.254890,-552.95,0.470,0.944,0.904,-10.60,0.0,-10571,-10631,25.3,19.3,-1126.10,-66.80,-9490.838,14.369
57.284897,-566.75,0.412,0.942,0.815,-10.60,0.0,-10588,-10648,24.1,19.2,-1129.30,-73.30,-9503.438,14.602
57.314903,-551.15,0.404,0.975,0.986,-10.60,0.0,-10605,-10664,22.7,19.1,-1132.60,-79.70,-9516.941,14.708
57.344910,-550.90,0.347,0.928,0.881,-10.60,0.0,-10621,-10681,21.4,19.1,-1135.90,-86.00,-9529.944,15.031
57.374916,-537.40,0.279,0.947,1.033,-10.60,0.0,-10638,-10697,20.0,19.4,-1139.40,-92.40,-9542.733,15.356
57.404919,-531.55,0.316,0.942,0.964,-10.60,0.0,-10654,-10713,18.8,19.8,-1141.80,-98.70,-9554.707,14.700
57.434921,-537.10,0.309,0.942,0.930,-10.60,0.0,-10670,-10729,17.6,20.4,-1144.40,-107.10,-9567.709,14.033
57.464928,-523.65,0.300,0.917,0.880,-10.60,0.0,-10686,-10745,16.6,21.0,-1147.20,-116.30,-9581.301,13.874
57.494938,-526.10,0.308,0.920,0.854,-10.60,0.0,-10702,-10761,15.8,21.7,-1150.20,-125.10,-9593.856,14.000
57.524937,-516.85,0.338,0.938,0.890,-10.60,0.0,-10717,-10777,15.1,22.4,-1153.40,-133.50,-9606.623,14.190
57.554939,-532.25,0.353,0.911,0.862,-10.60,0.0,-10733,-10793,14.4,23.0,-1155.10,-141.60,-9619.298,13.262
57.584946,-528.55,0.356,0.916,0.924,-10.60,0.0,-10749,-10809,14.0,23.5,-1156.90,-149.40,-9633.844,12.661
57.614948,-521.10,0.357,0.922,0.852,-10.60,0.0,-10765,-10825,13.5,24.0,-1158.90,-156.80,-9647.454,12.533
57.644951,-528.20,0.360,0.894,0.922,-10.70,0.0,-10780,-10841,13.1,24.5,-1161.00,-164.00,-9661.508,12.533
57.674961,-523.25,0.379,0.895,0.855,-10.70,0.0,-10796,-10857,12.8,24.9,-1163.30,-170.80,-9675.532,12.727
57.704960,-531.25,0.371,0.886,0.868,-10.70,0.0,-10812,-10873,12.4,25.1,-1165.60,-177.40,-9688.157,12.989
57.734962,-527.60,0.356,0.887,0.985,-10.70,0.0,-10828,-10889,12.0,25.4,-1168.10,-183.70,-9702.807,13.060
57.764973,-546.65,0.363,0.893,0.780,-10.80,0.0,-10844,-10905,11.8,25.6,-1170.80,-189.80,-9716.174,13.502
57.794975,-546.05,0.406,0.902,0.939,-10.80,0.0,-10861,-10922,11.6,25.7,-1173.50,-195.70,-9731.570,13.512
57.824982,-543.90,0.400,0.887,0.838,-10.80,0.0,-10877,-10939,11.5,25.9,-1176.50,-201.40,-9744.025,14.008
57.854988,-548.10,0.421,0.893,0.927,-10.80,0.0,-10893,-10955,11.7,26.0,-1179.60,-207.00,-9757.694,14.406
57.884991,-548.95,0.440,0.910,0.883,-10.90,0.0,-10910,-10972,11.9,26.1,-1182.80,-212.40,-9770.834,14.653
57.914997,-550.40,0.473,0.911,0.862,-10.90,0.0,-10926,-10988,12.2,26.1,-1186.20,-217.70,-9783.770,15.140
57.945004,-553.95,0.488,0.915,0.838,-10.90,0.0,-10943,-11005,12.5,26.0,-1189.70,-222.80,-9797.480,15.189
57.975006,-545.55,0.500,0.910,0.914,-10.90,0.0,-10959,-11021,12.7,25.7,-1193.30,-227.80,-9810.368,15.429
58.005013,-549.80,0.486,0.897,0.944,-11.00,0.0,-10976,-11038,12.9,25.3,-1197.10,-232.60,-9823.150,15.815
58.035015,-546.50,0.460,0.882,0.878,-11.00,0.0,-10992,-11054,13.1,24.7,-1200.90,-237.40,-9836.128,15.959
58.065025,-552.75,0.441,0.896,0.836,-11.00,0.0,-11009,-11071,13.3,24.1,-1204.90,-242.10,-9848.721,16.095
58.095024,-545.45,0.432,0.876,0.977,-11.00,0.0,-11025,-11088,13.6,23.6,-1208.90,-246.60,-9860.579,16.312
58.125031,-536.50,0.424,0.875,0.860,-11.10,0.0,-11041,-11104,13.9,22.9,-1213.10,-251.10,-9872.113,16.248
58.155033,-548.20,0.422,0.874,0.950,-11.10,0.0,-11058,-11121,14.3,22.0,-1217.40,-255.60,-9883.781,16.144
58.185040,-541.50,0.393,0.874,0.898,-11.10,0.0,-11074,-11137,14.7,21.1,-1221.70,-260.00,-9896.715,16.481
58.215042,-547.75,0.446,0.884,0.830,-11.10,0.0,-11091,-11154,15.2,20.3,-1229.10,-264.40,-9907.271,17.900
58.245052,-547.30,0.411,0.898,0.885,-11.20,0.0,-11107,-11170,15.7,19.4,-1237.90,-267.40,-9913.964,21.168
58.275055,-541.45,0.416,0.905,0.926,-11.20,0.0,-11123,-11186,16.3,18.5,-1246.60,-270.50,-9921.264,24.076
58.305065,-544.40,0.427,0.910,0.989,-11.20,0.0,-11139,-11202,17.1,17.6,-1255.20,-273.70,-9928.808,25.049
58.335068,-533.80,0.397,0.911,0.872,-11.20,0.0,-11155,-11219,17.8,16.7,-1263.70,-277.10,-9937.217,25.540
58.365070,-547.90,0.386,0.904,0.991,-11.20,0.0,-11172,-11235,18.6,16.0,-1272.10,-280.70,-9943.412,26.085
58.395081,-538.95,0.383,0.903,0.806,-11.30,0.0,-11188,-11252,19.5,15.3,-1280.30,-284.50,-9952.861,26.411
58.425079,-544.50,0.417,0.902,0.794,-11.30,0.0,-11204,-11268,20.4,14.6,-1291.00,-287.10,-9960.234,27.477
58.455086,-553.30,0.444,0.894,0.883,-11.30,0.0,-11220,-11285,21.3,14.0,-1302.50,-289.30,-9964.520,30.141
58.485092,-543.60,0.400,0.896,0.954,-11.30,0.0,-11237,-11301,22.1,13.5,-1313.40,-291.70,-9970.188,32.069
58.515095,-545.95,0.387,0.919,0.909,-11.30,0.0,-11253,-11318,22.9,13.0,-1323.70,-294.20,-9975.287,32.129
58.545105,-544.85,0.382,0.918,0.859,-11.30,0.0,-11270,-11334,23.8,12.8,-1333.60,-296.90,-9982.568,32.231
58.575104,-557.85,0.410,0.921,0.768,-11.30,0.0,-11286,-11351,24.6,12.8,-1342.90,-299.80,-9989.388,31.180
58.605106,-545.60,0.415,0.934,0.960,-11.30,0.0,-11303,-11367,25.4,13.0,-1351.70,-302.80,-9997.054,31.074
58.635113,-553.15,0.471,0.923,0.927,-11.30,0.0,-11319,-11384,26.2,13.3,-1360.00,-306.00,-10004.205,30.008
58.665115,-543.90,0.497,0.925,1.048,-11.30,0.0,-11336,-11400,26.9,13.6,-1368.00,-309.40,-10013.535,29.324
58.695126,-556.15,0.511,0.920,0.992,-11.30,0.0,-11352,-11417,27.3,13.7,-1375.50,-312.90,-10021.993,27.945
58.725128,-545.65,0.499,0.936,0.878,-11.30,0.0,-11369,-11434,27.6,13.7,-1382.60,-316.40,-10032.690,26.586
58.755131,-556.05,0.465,0.929,0.925,-11.30,0.0,-11385,-11451,27.7,13.6,-1389.30,-320.10,-10040.864,24.979
58.785145,-549.10,0.513,0.925,1.049,-11.20,0.0,-11402,-11468,27.6,13.5,-1395.80,-323.90,-10051.554,24.136
58.815144,-559.25,0.504,0.923,0.859,-11.20,0.0,-11418,-11484,27.5,13.3,-1402.00,-327.70,-10061.015,23.278
58.845154,-557.20,0.482,0.921,0.993,-11.20,0.0,-11435,-11501,27.2,13.0,-1407.90,-331.70,-10073.132,22.956
58.875153,-555.95,0.471,0.933,0.854,-11.20,0.0,-11452,-11518,26.8,12.9,-1413.60,-335.80,-10083.837,22.575
58.905159,-557.80,0.439,0.918,1.012,-11.20,0.0,-11469,-11535,26.4,12.9,-1419.20,-340.10,-10095.269,21.948
58.935165,-572.05,0.437,0.946,0.877,-11.20,0.0,-11486,-11552,25.9,12.9,-1424.70,-344.50,-10106.573,21.480
58.965168,-559.65,0.477,0.947,0.950,-11.20,0.0,-11502,-11569,25.3,13.0,-1430.00,-349.00,-10118.087,20.949
58.995171,-563.45,0.449,0.957,0.957,-11.20,0.0,-11519,-11586,24.6,13.2,-1435.20,-353.60,-10129.855,20.542
59.025215,-562.05,0.361,0.966,0.910,-11.20,0.0,-11536,-11603,23.7,13.4,-1440.40,-358.40,-10142.199,20.052
59.055225,-563.75,0.390,0.947,0.871,-11.20,0.0,-11553,-11620,22.8,13.6,-1445.50,-363.30,-10154.763,19.438
